sale_id,sale_date,product_id,store_id,customer_id,units_sold,unit_price,discount,cost_per_unit,total_sales,profit,region,channel,category,subcategory,product_name
50602,2024-02-28,402,8,10677,1,60.75,0.18,17.52,49.82,32.3,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50603,2024-10-15,403,7,10400,2,119.67,0.07,44.7,222.59,133.19,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50604,2024-04-12,402,2,10204,1,60.08,0.21,18.23,47.46,29.23,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50605,2024-10-30,201,5,10404,1,1192.3,0.18,662.84,977.69,314.85,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50606,2024-10-06,201,7,10176,1,1273.15,0.2,675.02,1018.52,343.5,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50607,2024-04-02,403,7,10187,2,127.5,0.23,43.78,196.35,108.79,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50608,2024-12-15,103,4,10060,1,995.35,0.09,616.38,905.77,289.39,USA,Wholesale,Laptops,Business,ThinkPro 13
50609,2024-10-08,401,3,10528,1,26.44,0.18,8.02,21.68,13.66,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50610,2024-01-14,103,1,10483,1,979.47,0.09,600.23,891.32,291.09,Europe,Online,Laptops,Business,ThinkPro 13
50611,2024-08-24,201,5,10100,3,1060.07,0.19,706.01,2575.97,457.94,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50612,2024-12-28,102,6,10502,1,1592.85,0,906.85,1592.85,686,Europe,Retail,Laptops,Gaming,Predator X15
50613,2024-04-17,202,6,10565,2,1214.02,0.27,735.05,1772.47,302.37,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
50614,2024-08-12,201,3,10004,1,1194.62,0.29,701.22,848.18,146.96,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50615,2024-05-29,301,6,10520,1,519.24,0.02,275.76,508.86,233.1,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50616,2024-12-20,201,6,10551,2,1209.76,0.03,709.18,2346.93,928.57,Europe,Retail,Smartphones,Android,Galaxy S24 Ultra
50617,2024-02-05,103,2,10418,2,984.8,0.08,623.19,1812.03,565.65,UK,Retail,Laptops,Business,ThinkPro 13
50618,2024-07-28,403,5,10110,1,124.87,0.01,44.25,123.62,79.37,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50619,2024-12-10,103,7,10302,2,1017.86,0.09,585.69,1852.51,681.13,USA,Wholesale,Laptops,Business,ThinkPro 13
50620,2024-09-12,301,7,10162,1,491.77,0.25,273.13,368.83,95.7,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
50621,2024-03-12,301,6,10241,1,498.12,0.21,271.79,393.51,121.72,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50622,2024-11-20,403,6,10584,1,133.74,0.02,44.65,131.07,86.42,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50623,2024-06-04,102,5,10061,1,1610.96,0.12,983.72,1417.64,433.92,Asia,Partner Store,Laptops,Gaming,Predator X15
50624,2024-05-03,201,5,10088,1,1191.59,0.16,659.71,1000.94,341.23,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50625,2024-05-09,302,4,10472,1,651.57,0.09,323.37,592.93,269.56,USA,Wholesale,Tablets,iPad,iPad Air 5
50626,2024-12-03,403,8,10511,1,129.78,0.13,41.55,112.91,71.36,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50627,2024-03-19,202,1,10433,1,1350.43,0.07,718.81,1255.9,537.09,Europe,Online,Smartphones,iOS,iPhone 15 Pro
50628,2024-08-04,302,7,10061,1,561.3,0.11,316.76,499.56,182.8,USA,Wholesale,Tablets,iPad,iPad Air 5
50629,2024-07-12,403,6,10525,1,125.6,0.16,46.59,105.5,58.91,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50630,2024-02-07,301,6,10388,1,493.81,0.08,277.12,454.31,177.19,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50631,2024-08-17,201,7,10507,1,1205.63,0.16,679.6,1012.73,333.13,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50632,2024-11-02,101,8,10123,2,1246.37,0.11,767.27,2218.54,684,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50633,2024-09-02,301,7,10656,1,481.45,0.16,275.28,404.42,129.14,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
50634,2024-10-25,402,2,10619,1,57.36,0.15,18.16,48.76,30.6,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50635,2024-07-24,201,6,10073,1,1123.02,0.27,682.31,819.8,137.49,Europe,Retail,Smartphones,Android,Galaxy S24 Ultra
50636,2024-09-30,201,3,10166,1,1315.23,0.16,676.46,1104.79,428.33,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50637,2024-09-16,102,5,10667,1,1427.09,0.2,986.92,1141.67,154.75,Asia,Partner Store,Laptops,Gaming,Predator X15
50638,2024-12-20,403,4,10320,1,126.49,0.16,46.53,106.25,59.72,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50639,2024-08-02,301,8,10475,1,556.65,0.04,271.95,534.38,262.43,Europe,Partner Store,Tablets,Android Tablet,TabMaster 11
50640,2024-10-05,402,7,10621,1,62.96,0.15,16.64,53.52,36.88,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50641,2024-01-19,302,2,10164,2,575.89,0.18,325.17,944.46,294.12,UK,Retail,Tablets,iPad,iPad Air 5
50642,2024-07-03,101,3,10679,1,1257.82,0.28,779.67,905.63,125.96,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50643,2024-12-25,202,1,10421,1,1245.53,0.07,741.67,1158.34,416.67,Europe,Online,Smartphones,iOS,iPhone 15 Pro
50644,2024-10-01,103,5,10289,1,1017.62,0.12,632.47,895.51,263.04,Asia,Partner Store,Laptops,Business,ThinkPro 13
50645,2024-10-31,202,2,10244,1,1313.63,0.07,763.86,1221.68,457.82,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50646,2024-11-22,402,1,10335,1,59.78,0.13,18.37,52.01,33.64,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
50647,2024-02-13,302,5,10350,1,670.03,0.09,328.08,609.73,281.65,Asia,Partner Store,Tablets,iPad,iPad Air 5
50648,2024-02-25,402,4,10186,2,60.31,0.06,18.21,113.38,76.96,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
50649,2024-05-07,103,8,10060,2,1140.37,0.09,638.26,2075.47,798.95,Europe,Partner Store,Laptops,Business,ThinkPro 13
50650,2024-12-02,402,6,10570,1,53.32,0.01,17.74,52.79,35.05,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50651,2024-12-06,201,6,10515,1,1224.1,0.17,697.8,1016,318.2,Europe,Retail,Smartphones,Android,Galaxy S24 Ultra
50652,2024-06-30,202,8,10150,1,1222.42,0.01,724.21,1210.2,485.99,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
50653,2024-03-26,101,5,10497,1,1157.78,0.07,732.3,1076.74,344.44,Asia,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50654,2024-11-27,401,8,10527,1,28.95,0.07,8.38,26.92,18.54,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50655,2024-11-09,302,3,10696,2,576.36,0.24,330.55,876.07,214.97,UK,Retail,Tablets,iPad,iPad Air 5
50656,2024-01-23,403,1,10041,1,128.46,0.13,46.66,111.76,65.1,Europe,Online,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50657,2024-10-15,401,4,10632,1,30.95,0.13,7.89,26.93,19.04,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50658,2024-11-26,103,8,10481,1,1014.44,0.06,612.19,953.57,341.38,Europe,Partner Store,Laptops,Business,ThinkPro 13
50659,2024-12-12,202,4,10254,1,1150.08,0.17,727.11,954.57,227.46,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
50660,2024-11-27,102,8,10196,1,1435.01,0.04,978.02,1377.61,399.59,Europe,Partner Store,Laptops,Gaming,Predator X15
50661,2024-07-23,402,3,10260,2,58.62,0.1,18.42,105.52,68.68,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50662,2024-06-18,403,6,10603,1,133.71,0.13,45.2,116.33,71.13,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50663,2024-08-08,401,8,10601,1,30.22,0.16,7.99,25.38,17.39,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50664,2024-02-24,101,5,10243,1,1130.05,0.09,757.38,1028.35,270.97,Asia,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50665,2024-01-06,301,5,10553,1,486.49,0.07,265.93,452.44,186.51,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50666,2024-02-20,302,8,10295,1,587.79,0.06,312.06,552.52,240.46,Europe,Partner Store,Tablets,iPad,iPad Air 5
50667,2024-05-12,102,5,10351,5,1650.04,0.11,972.97,7342.68,2477.83,Asia,Partner Store,Laptops,Gaming,Predator X15
50668,2024-04-23,403,7,10112,1,133.47,0.06,46.56,125.46,78.9,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50669,2024-09-18,202,3,10536,1,1295.41,0.15,742.71,1101.1,358.39,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50670,2024-09-22,403,4,10162,1,123.21,0.12,44.11,108.42,64.31,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50671,2024-10-12,301,8,10242,1,542.59,0.02,266.15,531.74,265.59,Europe,Partner Store,Tablets,Android Tablet,TabMaster 11
50672,2024-10-24,103,2,10567,1,1007.48,0.3,627.78,705.24,77.46,UK,Retail,Laptops,Business,ThinkPro 13
50673,2024-12-18,103,6,10289,1,963.27,0.07,605.33,895.84,290.51,Europe,Retail,Laptops,Business,ThinkPro 13
50674,2024-10-21,101,2,10678,2,1167.44,0.07,782.33,2171.44,606.78,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50675,2024-04-23,301,3,10392,1,532.2,0.19,270.16,431.08,160.92,UK,Retail,Tablets,Android Tablet,TabMaster 11
50676,2024-08-16,302,8,10243,1,596.8,0.05,307.28,566.96,259.68,Europe,Partner Store,Tablets,iPad,iPad Air 5
50677,2024-07-10,202,8,10300,1,1296.06,0,758.24,1296.06,537.82,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
50678,2024-07-19,102,5,10682,1,1476.41,0.02,974.2,1446.88,472.68,Asia,Partner Store,Laptops,Gaming,Predator X15
50679,2024-08-25,402,5,10086,1,58.91,0.2,17.38,47.13,29.75,Asia,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50680,2024-12-13,403,7,10349,2,118.82,0.19,47.06,192.49,98.37,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50681,2024-10-28,302,5,10496,2,582.43,0.04,302.11,1118.27,514.05,Asia,Partner Store,Tablets,iPad,iPad Air 5
50682,2024-12-19,103,1,10560,2,1030.71,0,604.72,2061.42,851.98,Europe,Online,Laptops,Business,ThinkPro 13
50683,2024-09-13,201,1,10507,1,1114.21,0.02,688.27,1091.93,403.66,Europe,Online,Smartphones,Android,Galaxy S24 Ultra
50684,2024-03-18,202,2,10131,2,1355.15,0.25,737.24,2032.72,558.24,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50685,2024-06-25,401,8,10581,1,30,0.06,8.23,28.2,19.97,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50686,2024-01-13,102,3,10085,1,1554.16,0.27,931.65,1134.54,202.89,UK,Retail,Laptops,Gaming,Predator X15
50687,2024-09-04,101,7,10187,1,1183.79,0.08,758.84,1089.09,330.25,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50688,2024-02-23,201,6,10519,1,1216.83,0.2,669.98,973.46,303.48,Europe,Retail,Smartphones,Android,Galaxy S24 Ultra
50689,2024-05-31,201,6,10022,1,1202.71,0.14,644.31,1034.33,390.02,Europe,Retail,Smartphones,Android,Galaxy S24 Ultra
50690,2024-07-31,301,3,10298,1,520.79,0.14,274.14,447.88,173.74,UK,Retail,Tablets,Android Tablet,TabMaster 11
50691,2024-02-13,103,6,10425,1,1027.77,0.18,642.33,842.77,200.44,Europe,Retail,Laptops,Business,ThinkPro 13
50692,2024-02-29,401,3,10423,1,30.83,0.08,7.95,28.36,20.41,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50693,2024-03-13,402,6,10497,1,57.81,0.04,18.4,55.5,37.1,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50694,2024-06-27,302,7,10104,4,584.6,0.11,318.85,2081.18,805.78,USA,Wholesale,Tablets,iPad,iPad Air 5
50695,2024-06-08,401,3,10099,1,31.62,0.05,7.63,30.04,22.41,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50696,2024-06-24,301,5,10218,1,538.42,0.02,271.62,527.65,256.03,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50697,2024-08-21,103,4,10696,2,1061.87,0.05,625.25,2017.55,767.05,USA,Wholesale,Laptops,Business,ThinkPro 13
50698,2024-04-15,302,6,10690,1,579.66,0.26,321.32,428.95,107.63,Europe,Retail,Tablets,iPad,iPad Air 5
50699,2024-09-23,101,4,10066,1,1195.47,0.24,755.88,908.56,152.68,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50700,2024-09-04,102,8,10624,1,1550.91,0.01,955.54,1535.4,579.86,Europe,Partner Store,Laptops,Gaming,Predator X15
50701,2024-06-27,202,1,10694,2,1355.55,0.02,729.87,2656.88,1197.14,Europe,Online,Smartphones,iOS,iPhone 15 Pro
50702,2024-08-31,201,7,10345,1,1253.68,0.24,698.56,952.8,254.24,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50703,2024-02-19,102,7,10549,1,1565.79,0.17,961.04,1299.61,338.57,USA,Wholesale,Laptops,Gaming,Predator X15
50704,2024-08-12,403,2,10314,1,120.62,0.25,44.52,90.46,45.94,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50705,2024-12-22,301,4,10635,2,434.63,0.25,272.05,651.94,107.84,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
50706,2024-08-19,403,8,10283,1,136.88,0.2,46.4,109.5,63.1,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50707,2024-06-12,401,5,10387,1,29.51,0.13,8.15,25.67,17.52,Asia,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50708,2024-02-04,402,1,10151,1,60.98,0.07,17.56,56.71,39.15,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
50709,2024-06-02,102,2,10178,1,1328.77,0.02,907.87,1302.19,394.32,UK,Retail,Laptops,Gaming,Predator X15
50710,2024-01-23,301,5,10533,1,489.33,0.14,277.46,420.82,143.36,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50711,2024-12-29,201,6,10641,1,1201.59,0.19,726.5,973.29,246.79,Europe,Retail,Smartphones,Android,Galaxy S24 Ultra
50712,2024-02-28,301,6,10262,1,493.67,0.22,259.78,385.06,125.28,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50713,2024-01-12,102,8,10596,2,1549.1,0.04,930.51,2974.27,1113.25,Europe,Partner Store,Laptops,Gaming,Predator X15
50714,2024-06-24,302,8,10019,1,597.19,0.14,331.48,513.58,182.1,Europe,Partner Store,Tablets,iPad,iPad Air 5
50715,2024-11-27,401,4,10447,1,29.24,0.06,7.74,27.49,19.75,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
50716,2024-02-25,103,7,10220,2,991.59,0.06,608.8,1864.19,646.59,USA,Wholesale,Laptops,Business,ThinkPro 13
50717,2024-12-12,201,3,10630,1,1266.42,0.05,680.98,1203.1,522.12,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50718,2024-03-25,301,5,10167,1,480.74,0.1,267.92,432.67,164.75,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50719,2024-05-04,301,3,10134,2,517.39,0.21,258.8,817.48,299.88,UK,Retail,Tablets,Android Tablet,TabMaster 11
50720,2024-09-21,401,1,10157,2,29.33,0.04,7.78,56.31,40.75,Europe,Online,Accessories,Smartphone Accessories,QuickCharge 30W
50721,2024-03-30,403,6,10667,1,122.69,0.2,44.15,98.15,54,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50722,2024-10-09,101,7,10481,2,1285.62,0.11,745.3,2288.4,797.8,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50723,2024-03-22,403,8,10312,1,136.11,0.08,45.24,125.22,79.98,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50724,2024-06-18,402,6,10096,1,59.81,0.27,17.2,43.66,26.46,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50725,2024-10-13,103,7,10535,1,1042.95,0.11,607.87,928.23,320.36,USA,Wholesale,Laptops,Business,ThinkPro 13
50726,2024-08-06,403,8,10184,1,131.47,0.06,43.62,123.58,79.96,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50727,2024-08-24,402,1,10299,2,61.09,0.01,18.39,120.96,84.18,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
50728,2024-04-28,102,4,10596,1,1576.9,0.08,916.44,1450.75,534.31,USA,Wholesale,Laptops,Gaming,Predator X15
50729,2024-07-26,202,2,10700,2,1285.61,0.09,743.31,2339.81,853.19,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50730,2024-11-18,302,6,10092,1,611.62,0.06,307.89,574.92,267.03,Europe,Retail,Tablets,iPad,iPad Air 5
50731,2024-04-04,302,4,10615,2,570.97,0.06,316.37,1073.42,440.68,USA,Wholesale,Tablets,iPad,iPad Air 5
50732,2024-04-05,403,6,10185,1,130.05,0.21,43.21,102.74,59.53,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50733,2024-11-23,403,6,10491,1,125.54,0.16,45.02,105.45,60.43,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50734,2024-12-02,401,2,10010,1,30.67,0.17,7.9,25.46,17.56,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50735,2024-08-09,103,7,10361,1,972.27,0.21,645.28,768.09,122.81,USA,Wholesale,Laptops,Business,ThinkPro 13
50736,2024-07-21,301,5,10447,2,507.13,0.01,282.26,1004.12,439.6,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
50737,2024-01-15,102,8,10418,1,1489.34,0.13,934.58,1295.73,361.15,Europe,Partner Store,Laptops,Gaming,Predator X15
50738,2024-11-10,102,1,10653,1,1432.49,0.13,1005.55,1246.27,240.72,Europe,Online,Laptops,Gaming,Predator X15
50739,2024-04-11,102,2,10418,1,1491.92,0.07,965.44,1387.49,422.05,UK,Retail,Laptops,Gaming,Predator X15
50740,2024-08-18,102,5,10021,2,1552.03,0.09,935.63,2824.69,953.43,Asia,Partner Store,Laptops,Gaming,Predator X15
50741,2024-10-30,201,1,10502,1,1210.23,0.13,709.79,1052.9,343.11,Europe,Online,Smartphones,Android,Galaxy S24 Ultra
50742,2024-08-07,302,1,10272,1,590.89,0.11,323.88,525.89,202.01,Europe,Online,Tablets,iPad,iPad Air 5
50743,2024-07-18,302,4,10262,1,567.02,0.22,323.75,442.28,118.53,USA,Wholesale,Tablets,iPad,iPad Air 5
50744,2024-01-03,301,2,10528,1,545.13,0.11,273.92,485.17,211.25,UK,Retail,Tablets,Android Tablet,TabMaster 11
50745,2024-12-26,101,2,10607,2,1190.95,0.11,716.1,2119.89,687.69,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50746,2024-04-19,301,6,10212,1,482.03,0.01,268.61,477.21,208.6,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50747,2024-04-15,103,8,10563,1,1012.56,0.14,614.97,870.8,255.83,Europe,Partner Store,Laptops,Business,ThinkPro 13
50748,2024-05-22,402,5,10288,1,59.4,0.04,18.48,57.02,38.54,Asia,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50749,2024-12-26,102,7,10531,1,1613.55,0.19,958.13,1306.98,348.85,USA,Wholesale,Laptops,Gaming,Predator X15
50750,2024-02-02,102,2,10088,1,1649.98,0.25,880.37,1237.49,357.12,UK,Retail,Laptops,Gaming,Predator X15
50751,2024-10-22,103,3,10538,2,1061.33,0.28,662.04,1528.32,204.24,UK,Retail,Laptops,Business,ThinkPro 13
50752,2024-02-22,103,2,10689,2,944.34,0.16,637.28,1586.49,311.93,UK,Retail,Laptops,Business,ThinkPro 13
50753,2024-10-01,101,7,10044,1,1165.73,0.14,735.54,1002.53,266.99,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
50754,2024-04-05,102,6,10163,1,1562.7,0.18,969.18,1281.41,312.23,Europe,Retail,Laptops,Gaming,Predator X15
50755,2024-07-06,101,3,10658,1,1056.38,0.15,722.62,897.92,175.3,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50756,2024-06-15,101,2,10290,1,1225.1,0.28,769.95,882.07,112.12,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
50757,2024-04-10,202,6,10450,1,1347.02,0.16,742.27,1131.5,389.23,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
50758,2024-08-22,401,6,10502,2,30.09,0.04,8.16,57.77,41.45,Europe,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50759,2024-02-28,302,6,10461,2,637.95,0.09,331.62,1161.07,497.83,Europe,Retail,Tablets,iPad,iPad Air 5
50760,2024-05-14,402,3,10388,1,62.36,0.11,18.09,55.5,37.41,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
50761,2024-12-09,101,8,10190,2,1108.6,0.16,726.99,1862.45,408.47,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
50762,2024-09-07,301,6,10184,2,472.47,0.11,267.24,841,306.52,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50763,2024-09-27,301,6,10283,1,478.61,0.27,270.24,349.39,79.15,Europe,Retail,Tablets,Android Tablet,TabMaster 11
50764,2024-11-23,402,8,10501,1,61.76,0.04,17.97,59.29,41.32,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50765,2024-06-09,101,6,10521,1,1165.74,0.21,707.3,920.93,213.63,Europe,Retail,Laptops,Ultrabook,ZenBook Pro 14
50766,2024-11-01,103,7,10659,1,960.58,0.11,626.29,854.92,228.63,USA,Wholesale,Laptops,Business,ThinkPro 13
50767,2024-07-17,201,7,10246,2,1196.52,0.09,698.96,2177.67,779.75,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
50768,2024-11-08,102,8,10332,1,1495.25,0.01,928.32,1480.3,551.98,Europe,Partner Store,Laptops,Gaming,Predator X15
50769,2024-07-19,103,4,10207,1,927.8,0.09,636.47,844.3,207.83,USA,Wholesale,Laptops,Business,ThinkPro 13
50770,2024-10-27,403,6,10203,1,131.61,0.22,44.93,102.66,57.73,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50771,2024-02-28,102,6,10692,2,1491.95,0.26,958.23,2208.09,291.63,Europe,Retail,Laptops,Gaming,Predator X15
50772,2024-06-27,202,2,10342,1,1428.9,0.05,763.66,1357.46,593.8,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50773,2024-06-29,302,8,10382,1,578.87,0.17,299.58,480.46,180.88,Europe,Partner Store,Tablets,iPad,iPad Air 5
50774,2024-08-22,302,4,10493,1,568.84,0.11,333.43,506.27,172.84,USA,Wholesale,Tablets,iPad,iPad Air 5
50775,2024-11-12,403,3,10555,1,120.62,0.04,47.29,115.8,68.51,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50776,2024-03-29,103,7,10277,1,1013.68,0.15,623.62,861.63,238.01,USA,Wholesale,Laptops,Business,ThinkPro 13
50777,2024-12-10,402,8,10214,1,63.32,0.16,18.56,53.19,34.63,Europe,Partner Store,Accessories,Tablet Accessories,TabCover Pro
50778,2024-12-27,302,4,10630,1,608.64,0.17,326.75,505.17,178.42,USA,Wholesale,Tablets,iPad,iPad Air 5
50779,2024-06-01,101,6,10167,2,1173.84,0.14,738.9,2019,541.2,Europe,Retail,Laptops,Ultrabook,ZenBook Pro 14
50780,2024-11-10,302,4,10668,1,607.6,0.2,322.72,486.08,163.36,USA,Wholesale,Tablets,iPad,iPad Air 5
50781,2024-10-29,302,5,10378,1,562.74,0.09,308.37,512.09,203.72,Asia,Partner Store,Tablets,iPad,iPad Air 5
50782,2024-02-13,202,3,10592,2,1309.26,0.15,793.93,2225.74,637.88,UK,Retail,Smartphones,iOS,iPhone 15 Pro
50783,2024-12-10,202,5,10007,2,1353.42,0.13,771.97,2354.95,811.01,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
50784,2024-03-09,102,2,10478,1,1458.1,0.23,929,1122.74,193.74,UK,Retail,Laptops,Gaming,Predator X15
50785,2024-06-09,301,1,10132,2,479.89,0.04,280.37,921.39,360.65,Europe,Online,Tablets,Android Tablet,TabMaster 11
50786,2024-03-01,202,8,10259,1,1405.74,0.18,773.11,1152.71,379.6,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
50787,2024-05-02,201,2,10697,1,1265.35,0.2,682.95,1012.28,329.33,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
50788,2024-06-05,201,5,10395,1,1163.06,0.11,688.17,1035.12,346.95,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50789,2024-02-29,102,4,10250,2,1567.11,0.15,927.48,2664.09,809.13,USA,Wholesale,Laptops,Gaming,Predator X15
50790,2024-04-03,302,1,10207,2,627.12,0.08,329.43,1153.9,495.04,Europe,Online,Tablets,iPad,iPad Air 5
50791,2024-07-10,401,3,10666,1,29.02,0.27,8.45,21.18,12.73,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50792,2024-12-21,201,8,10427,1,1114.65,0.12,709.62,980.89,271.27,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
50793,2024-03-13,401,8,10583,1,27.92,0.03,8.24,27.08,18.84,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
50794,2024-09-18,402,6,10663,1,60.78,0.25,18.49,45.58,27.09,Europe,Retail,Accessories,Tablet Accessories,TabCover Pro
50795,2024-07-17,301,1,10066,2,449.38,0.11,274.32,799.9,251.26,Europe,Online,Tablets,Android Tablet,TabMaster 11
50796,2024-08-02,102,7,10103,1,1574.83,0.2,983,1259.86,276.86,USA,Wholesale,Laptops,Gaming,Predator X15
50797,2024-11-01,403,2,10699,1,122.69,0.05,42.8,116.56,73.76,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50798,2024-03-11,302,5,10131,1,636.09,0,330.52,636.09,305.57,Asia,Partner Store,Tablets,iPad,iPad Air 5
50799,2024-10-21,403,3,10103,1,128.28,0.08,45.84,118.02,72.18,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
50800,2024-07-15,302,1,10387,1,570.99,0.13,318.5,496.76,178.26,Europe,Online,Tablets,iPad,iPad Air 5
50801,2024-08-04,401,6,10248,1,28.72,0.02,7.85,28.15,20.3,Europe,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
50802,2024-04-05,102,2,10046,1,1601.86,0.12,966.8,1409.64,442.84,UK,Retail,Laptops,Gaming,Predator X15
